fiscal_year,naics4,category,dollars,actions
2026,1124,all,859683.31,42
2026,1124,small_business,859683.31,42
2026,1124,sdb,-68750.00,7
2026,1124,wosb,894874.31,35
2026,1124,sdvosb,0.00,5
2026,1124,vosb,0.00,5
2026,1124,woman_owned,894874.31,35
2026,1125,all,422958.34,12
2026,1125,small_business,212085.68,9
2026,1125,sdb,83209.10,3
2026,1129,all,13484309.07,187
2026,1129,small_business,1585371.39,52
2026,1129,sdb,1011352.42,31
2026,1129,wosb,120243.26,26
2026,1129,edwosb,0.00,2
2026,1129,hubzone,-120522.42,2
2026,1129,sdvosb,-58000.00,6
2026,1129,vosb,193000.00,14
2026,1129,woman_owned,154643.26,28
2026,1131,all,5980.00,1
2026,1131,small_business,5980.00,1
2026,1132,all,14634055.85,138
2026,1132,small_business,12185592.66,119
2026,1132,sdb,6215432.71,63
2026,1132,eight_a,606511.35,3
2026,1132,wosb,118250.00,2
2026,1132,edwosb,0.00,1
2026,1132,hubzone,-60.75,1
2026,1132,sdvosb,212792.25,2
2026,1132,vosb,254018.25,8
2026,1132,woman_owned,118250.00,2
2026,1133,all,1512350.25,23
2026,1133,small_business,1480605.85,16
2026,1133,sdb,525038.85,8
2026,1133,hubzone,0.00,1
2026,1133,sdvosb,-1556.15,1
2026,1133,vosb,-7932.51,2
2026,1141,all,10059094.08,401
2026,1141,small_business,7594351.12,327
2026,1141,sdb,377327.12,91
2026,1141,eight_a,67000.00,1
2026,1141,wosb,2670112.42,21
2026,1141,edwosb,32009.00,4
2026,1141,hubzone,63749.50,3
2026,1141,sdvosb,449190.00,11
2026,1141,vosb,520039.00,20
2026,1141,woman_owned,2688557.14,26
2026,1142,all,472740.97,41
2026,1142,small_business,324169.67,38
2026,1142,sdb,117374.68,7
2026,1142,eight_a,45600.00,1
2026,1142,wosb,12458.12,2
2026,1142,sdvosb,73332.00,3
2026,1142,vosb,73332.00,3
2026,1142,woman_owned,49804.57,5
2026,1151,all,11803779.33,202
2026,1151,small_business,10265264.41,158
2026,1151,sdb,3970874.68,55
2026,1151,eight_a,0.00,1
2026,1151,wosb,617428.57,10
2026,1151,edwosb,244011.83,2
2026,1151,hubzone,-71288.58,3
2026,1151,sdvosb,216172.12,10
2026,1151,vosb,949556.69,25
2026,1151,woman_owned,617428.57,11
2026,1152,all,38768319.20,266
2026,1152,small_business,28870124.15,234
2026,1152,sdb,13763843.27,73
2026,1152,eight_a,-207693.36,2
2026,1152,wosb,4216446.05,29
2026,1152,sdvosb,4051082.98,9
2026,1152,vosb,5066194.48,15
2026,1152,woman_owned,4683570.87,36
2026,1153,all,329874124.86,8882
2026,1153,small_business,317342321.27,8688
2026,1153,sdb,124288557.36,3948
2026,1153,eight_a,15337542.04,241
2026,1153,wosb,55263615.99,1246
2026,1153,edwosb,5215711.02,185
2026,1153,hubzone,27357480.74,565
2026,1153,sdvosb,26417916.55,451
2026,1153,vosb,34826954.61,868
2026,1153,woman_owned,60887400.49,1501
2026,2111,all,46135148.96,243
2026,2111,small_business,25718684.95,155
2026,2111,sdb,16959999.51,100
2026,2111,eight_a,0.00,1
2026,2111,wosb,15418857.76,80
2026,2111,hubzone,11589343.07,35
2026,2111,sdvosb,72750.00,2
2026,2111,vosb,72750.00,2
2026,2111,woman_owned,15418857.76,80
2026,2121,all,31352075.66,19
2026,2121,small_business,31352075.66,19
2026,2122,all,967685.42,4
2026,2123,all,27760362.25,369
2026,2123,small_business,26372975.79,310
2026,2123,sdb,18230835.65,135
2026,2123,eight_a,1936236.96,10
2026,2123,wosb,1587498.85,27
2026,2123,edwosb,-3673.76,1
2026,2123,hubzone,560198.88,10
2026,2123,sdvosb,885647.20,29
2026,2123,vosb,1057497.50,31
2026,2123,woman_owned,1802448.39,33
2026,2131,all,31873950.60,308
2026,2131,small_business,28590817.22,197
2026,2131,sdb,10245519.03,67
2026,2131,eight_a,1490562.00,5
2026,2131,wosb,17412564.15,37
2026,2131,hubzone,51308.50,5
2026,2131,sdvosb,124428.48,13
2026,2131,vosb,108649.38,25
2026,2131,woman_owned,17412644.45,38
2026,2211,all,973037277.68,2968
2026,2211,small_business,74581556.30,286
2026,2211,sdb,9199509.84,82
2026,2211,eight_a,613376.00,4
2026,2211,wosb,822729.08,19
2026,2211,hubzone,-74754.00,4
2026,2211,sdvosb,4736074.65,40
2026,2211,vosb,4804582.68,46
2026,2211,woman_owned,912708.32,23
2026,2212,all,240457775.58,1450
2026,2212,small_business,72868564.79,560
2026,2212,sdb,15858805.84,151
2026,2212,eight_a,209681.00,6
2026,2212,wosb,18363123.27,108
2026,2212,edwosb,-55046.45,2
2026,2212,hubzone,7351693.76,63
2026,2212,sdvosb,731128.22,13
2026,2212,vosb,827720.35,23
2026,2212,woman_owned,18402324.56,129
2026,2213,all,506116126.53,2070
2026,2213,small_business,52859135.66,604
2026,2213,sdb,23340674.17,257
2026,2213,eight_a,11466057.16,49
2026,2213,wosb,9754753.44,100
2026,2213,edwosb,1759988.53,46
2026,2213,hubzone,7416991.30,46
2026,2213,sdvosb,6792413.68,150
2026,2213,vosb,21857209.88,170
2026,2213,woman_owned,9953243.78,107
2026,2333,all,1103687.36,4
2026,2349,all,552000000.00,20
2026,2349,small_business,0.00,1
2026,2349,sdb,0.00,1
2026,2349,eight_a,0.00,1
2026,2361,all,101251620.26,311
2026,2361,small_business,80300361.88,119
2026,2361,sdb,71959715.35,52
2026,2361,eight_a,5508870.48,14
2026,2361,wosb,808901.39,11
2026,2361,edwosb,20587.64,5
2026,2361,hubzone,8037858.02,14
2026,2361,sdvosb,293935.43,10
2026,2361,vosb,293935.43,10
2026,2361,woman_owned,850260.58,12
2026,2362,all,38271093023.16,21661
2026,2362,small_business,4598473784.25,17397
2026,2362,sdb,3082614843.90,11527
2026,2362,eight_a,930378608.88,5712
2026,2362,wosb,584657661.48,2924
2026,2362,edwosb,174111937.79,1461
2026,2362,hubzone,506538797.57,2884
2026,2362,sdvosb,2084362136.78,5171
2026,2362,vosb,2124176881.14,5432
2026,2362,woman_owned,3011003302.76,3227
2026,2371,all,1317056447.89,2013
2026,2371,small_business,636854808.66,1612
2026,2371,sdb,447849141.89,978
2026,2371,eight_a,166321156.51,356
2026,2371,wosb,41482533.85,210
2026,2371,edwosb,-2236820.98,56
2026,2371,hubzone,135364031.42,140
2026,2371,sdvosb,90101158.96,196
2026,2371,vosb,94516792.80,227
2026,2371,woman_owned,52850379.20,230
2026,2372,all,76137.57,5
2026,2372,small_business,0.00,2
2026,2372,sdb,0.00,2
2026,2372,wosb,62660.00,1
2026,2372,woman_owned,62660.00,1
2026,2373,all,1407212261.77,2258
2026,2373,small_business,752699311.09,1963
2026,2373,sdb,466753703.29,1076
2026,2373,eight_a,84715422.60,358
2026,2373,wosb,140822353.36,289
2026,2373,edwosb,71003900.12,107
2026,2373,hubzone,180261562.94,374
2026,2373,sdvosb,70316956.82,152
2026,2373,vosb,139529236.34,272
2026,2373,woman_owned,177446827.01,320
2026,2379,all,7580919757.54,2426
2026,2379,small_business,1123097770.36,1538
2026,2379,sdb,698285919.32,831
2026,2379,eight_a,161706231.54,353
2026,2379,wosb,115457528.77,216
2026,2379,edwosb,1703312.42,48
2026,2379,hubzone,93542406.98,251
2026,2379,sdvosb,167574582.18,233
2026,2379,vosb,193014205.02,254
2026,2379,woman_owned,138184645.64,266
2026,2381,all,210175982.68,1353
2026,2381,small_business,186671382.75,1060
2026,2381,sdb,143283230.27,672
2026,2381,eight_a,89502536.95,228
2026,2381,wosb,31993663.35,240
2026,2381,edwosb,15792407.94,76
2026,2381,hubzone,20107424.81,175
2026,2381,sdvosb,50905837.84,243
2026,2381,vosb,52090416.62,288
2026,2381,woman_owned,36525895.67,264
2026,2382,all,985270151.59,8423
2026,2382,small_business,705962855.56,6222
2026,2382,sdb,472689887.69,3743
2026,2382,eight_a,159732995.22,1283
2026,2382,wosb,120851702.30,1107
2026,2382,edwosb,39519299.30,332
2026,2382,hubzone,93113701.92,610
2026,2382,sdvosb,347469577.48,2125
2026,2382,vosb,366355288.32,2389
2026,2382,woman_owned,123011280.82,1178
2026,2383,all,87324741.12,1360
2026,2383,small_business,52206884.37,789
2026,2383,sdb,37661032.58,548
2026,2383,eight_a,19580862.04,227
2026,2383,wosb,26254587.50,207
2026,2383,edwosb,3842690.93,55
2026,2383,hubzone,3605587.96,71
2026,2383,sdvosb,13382953.37,153
2026,2383,vosb,13520367.42,160
2026,2383,woman_owned,26556119.45,221
2026,2389,all,342976769.61,1839
2026,2389,small_business,173776652.70,1281
2026,2389,sdb,127736354.61,837
2026,2389,eight_a,37407079.78,337
2026,2389,wosb,31898877.62,306
2026,2389,edwosb,2201438.37,67
2026,2389,hubzone,8483259.68,149
2026,2389,sdvosb,36074767.36,200
2026,2389,vosb,37421490.05,271
2026,2389,woman_owned,31976010.40,316
2026,3111,all,21637859.73,406
2026,3111,small_business,18755220.43,336
2026,3111,sdb,3928849.21,36
2026,3111,wosb,3764177.21,23
2026,3111,sdvosb,61941.52,3
2026,3111,vosb,61941.52,3
2026,3111,woman_owned,3862759.68,29
2026,3112,all,223812002.81,409
2026,3112,small_business,121991907.46,286
2026,3112,sdb,46148296.51,80
2026,3112,eight_a,6198496.68,12
2026,3112,wosb,7972871.53,27
2026,3112,hubzone,13925253.13,28
2026,3112,sdvosb,321360.00,2
2026,3112,vosb,1782887.58,13
2026,3112,woman_owned,7972823.03,28
2026,3113,all,21640102.95,21
2026,3113,small_business,45851.00,1
2026,3113,sdb,45851.00,1
2026,3114,all,951130131.66,1622
2026,3114,small_business,561752024.75,964
2026,3114,sdb,74043115.74,236
2026,3114,wosb,39088256.00,99
2026,3114,hubzone,14409990.38,34
2026,3114,sdvosb,26106936.97,77
2026,3114,vosb,36055606.71,89
2026,3114,woman_owned,42504212.10,110
2026,3115,all,456951596.11,3511
2026,3115,small_business,324413560.00,2054
2026,3115,sdb,3307597.84,1189
2026,3115,eight_a,721005.60,2
2026,3115,wosb,1556919.69,85
2026,3115,edwosb,-1254.65,1
2026,3115,hubzone,26156672.73,51
2026,3115,sdvosb,-110351.87,10
2026,3115,vosb,-5294.89,15
2026,3115,woman_owned,16423500.38,142
2026,3116,all,637669486.70,920
2026,3116,small_business,248111878.62,680
2026,3116,sdb,20265804.10,105
2026,3116,wosb,18776074.60,100
2026,3116,edwosb,-21.78,1
2026,3116,hubzone,30099936.59,53
2026,3116,sdvosb,17989876.01,31
2026,3116,vosb,20518043.46,50
2026,3116,woman_owned,19453153.60,102
2026,3117,all,32777543.61,48
2026,3117,small_business,5375068.60,29
2026,3117,sdb,3472561.00,11
2026,3117,wosb,29328.80,3
2026,3117,woman_owned,29328.80,3
2026,3118,all,510565490.47,153360
2026,3118,small_business,129849603.67,77753
2026,3118,sdb,58303308.14,44100
2026,3118,eight_a,1237480.84,6
2026,3118,wosb,5349634.71,7594
2026,3118,edwosb,230168.47,17
2026,3118,hubzone,8268791.40,304
2026,3118,sdvosb,5807605.97,199
2026,3118,vosb,6379085.38,225
2026,3118,woman_owned,6518448.86,8083
2026,3119,all,1617720916.79,430165
2026,3119,small_business,745268227.54,300544
2026,3119,sdb,195066555.68,89095
2026,3119,eight_a,12520883.55,49
2026,3119,wosb,56656360.77,17244
2026,3119,edwosb,169581.29,71
2026,3119,hubzone,19115710.54,619
2026,3119,sdvosb,26831212.68,387
2026,3119,vosb,28281577.50,414
2026,3119,woman_owned,70331960.83,36542
2026,3121,all,21908838.31,7190
2026,3121,small_business,14811923.98,1754
2026,3121,sdb,7940795.18,921
2026,3121,eight_a,222686.36,8
2026,3121,wosb,1041194.00,752
2026,3121,edwosb,-24649.29,1
2026,3121,hubzone,7012297.45,818
2026,3121,sdvosb,675591.06,13
2026,3121,vosb,1901413.37,20
2026,3121,woman_owned,3530624.42,810
2026,3122,all,0.00,5
2026,3122,small_business,0.00,5
2026,3122,sdb,0.00,5
2026,3131,all,2107869.57,564
2026,3131,small_business,990489.52,44
2026,3131,sdb,-3459.69,15
2026,3131,eight_a,42531.76,3
2026,3131,wosb,299652.98,12
2026,3131,edwosb,-5634.65,1
2026,3131,sdvosb,335433.00,3
2026,3131,vosb,335433.00,3
2026,3131,woman_owned,299652.98,12
2026,3132,all,48188763.47,1121
2026,3132,small_business,18274110.88,730
2026,3132,sdb,755691.79,31
2026,3132,eight_a,61425.00,3
2026,3132,wosb,970417.35,20
2026,3132,edwosb,-32.76,1
2026,3132,hubzone,330003.45,2
2026,3132,sdvosb,466822.99,17
2026,3132,vosb,592012.52,22
2026,3132,woman_owned,1296619.72,31
2026,3133,all,32760856.45,353
2026,3133,small_business,6383349.57,234
2026,3133,sdb,440000.26,65
2026,3133,eight_a,1824.00,1
2026,3133,wosb,1127194.07,49
2026,3133,edwosb,-22398.89,8
2026,3133,hubzone,13361.08,2
2026,3133,sdvosb,134490.26,15
2026,3133,vosb,135774.66,16
2026,3133,woman_owned,1131890.21,50
2026,3141,all,3931251.21,535
2026,3141,small_business,3345859.51,362
2026,3141,sdb,444400.08,69
2026,3141,eight_a,117425.00,8
2026,3141,wosb,584726.71,52
2026,3141,edwosb,0.00,2
2026,3141,hubzone,131277.73,8
2026,3141,sdvosb,830163.83,19
2026,3141,vosb,1290681.98,112
2026,3141,woman_owned,629375.42,75
2026,3149,all,177213897.96,7548
2026,3149,small_business,78358739.52,5043
2026,3149,sdb,42566726.01,1116
2026,3149,eight_a,12913226.26,20
2026,3149,wosb,8562084.16,1062
2026,3149,edwosb,-51245.77,837
2026,3149,hubzone,8532218.43,103
2026,3149,sdvosb,27786291.31,935
2026,3149,vosb,28957236.61,1110
2026,3149,woman_owned,8581117.30,1083
2026,3151,all,23423877.57,190
2026,3151,small_business,14425921.14,134
2026,3151,sdb,3938156.25,31
2026,3151,eight_a,662500.00,9
2026,3151,wosb,107250.00,6
2026,3151,edwosb,107250.00,1
2026,3151,hubzone,662500.00,9
2026,3151,sdvosb,28000.46,1
2026,3151,vosb,28000.46,1
2026,3151,woman_owned,107250.00,6
2026,3152,all,546492414.71,3644
2026,3152,small_business,311107915.16,2935
2026,3152,sdb,163231197.73,815
2026,3152,eight_a,12498527.94,34
2026,3152,wosb,117528312.88,719
2026,3152,edwosb,21032557.98,63
2026,3152,hubzone,118193148.43,263
2026,3152,sdvosb,23906627.22,182
2026,3152,vosb,24382195.15,1068
2026,3152,woman_owned,118511697.50,759
2026,3159,all,244360169.39,3191
2026,3159,small_business,117732339.80,2119
2026,3159,sdb,21096894.73,672
2026,3159,eight_a,14355381.37,203
2026,3159,wosb,4558318.46,405
2026,3159,edwosb,1571973.28,79
2026,3159,hubzone,11978439.05,236
2026,3159,sdvosb,3499793.41,218
2026,3159,vosb,4454031.26,272
2026,3159,woman_owned,4696299.93,468
2026,3161,all,101423.75,6
2026,3161,small_business,23896.00,2
2026,3162,all,91883864.80,561
2026,3162,small_business,61616213.74,469
2026,3162,sdb,1545272.11,192
2026,3162,eight_a,172322.96,4
2026,3162,wosb,785296.69,138
2026,3162,edwosb,440199.79,106
2026,3162,hubzone,252469.00,18
2026,3162,sdvosb,501540.63,42
2026,3162,vosb,771733.50,52
2026,3162,woman_owned,28043455.69,161
2026,3169,all,5404106.84,288
2026,3169,small_business,3277825.05,276
2026,3169,sdb,954467.73,82
2026,3169,wosb,147077.92,28
2026,3169,hubzone,129200.02,10
2026,3169,sdvosb,792984.63,84
2026,3169,vosb,944676.04,107
2026,3169,woman_owned,147077.92,35
2026,3211,all,3224157.88,151
2026,3211,small_business,3196049.82,141
2026,3211,sdb,134199.28,36
2026,3211,eight_a,49950.00,1
2026,3211,wosb,1194465.49,36
2026,3211,hubzone,16813.50,9
2026,3211,sdvosb,31451.75,2
2026,3211,vosb,213996.75,5
2026,3211,woman_owned,1211278.99,45
2026,3212,all,13749794.34,543
2026,3212,small_business,13736061.82,540
2026,3212,sdb,67342.00,3
2026,3212,wosb,104595.76,11
2026,3212,sdvosb,3450134.60,198
2026,3212,vosb,3896324.12,239
2026,3212,woman_owned,540322.49,13
2026,3219,all,42555349.89,6085
2026,3219,small_business,22660243.53,697
2026,3219,sdb,3925111.59,129
2026,3219,eight_a,7388392.04,31
2026,3219,wosb,9153209.45,63
2026,3219,edwosb,6295612.99,21
2026,3219,hubzone,2493.30,21
2026,3219,sdvosb,6560196.36,59
2026,3219,vosb,7584948.81,72
2026,3219,woman_owned,9411749.89,72
2026,3221,all,131861811.75,5519
2026,3221,small_business,4895635.74,5433
2026,3221,sdb,1751174.31,72
2026,3221,eight_a,0.00,4
2026,3221,wosb,4023216.77,5336
2026,3221,edwosb,3764973.99,5327
2026,3221,hubzone,114020.00,2
2026,3221,sdvosb,-27199.12,34
2026,3221,vosb,-27199.12,34
2026,3221,woman_owned,4023216.77,5340
2026,3222,all,92454030.84,60775
2026,3222,small_business,81042513.12,60410
2026,3222,sdb,16035232.74,807
2026,3222,eight_a,8459318.62,136
2026,3222,wosb,19157195.97,1442
2026,3222,edwosb,13884998.16,701
2026,3222,hubzone,5884658.66,121
2026,3222,sdvosb,14767511.99,838
2026,3222,vosb,20619596.28,2118
2026,3222,woman_owned,19204060.07,1456
2026,3231,all,34565844.20,4416
2026,3231,small_business,10458401.11,1367
2026,3231,sdb,2076856.18,197
2026,3231,eight_a,1692769.28,18
2026,3231,wosb,591424.14,536
2026,3231,edwosb,28956.09,71
2026,3231,hubzone,150586.54,26
2026,3231,sdvosb,167072.04,30
2026,3231,vosb,759317.38,47
2026,3231,woman_owned,713492.73,582
2026,3241,all,5018985161.56,187823
2026,3241,small_business,1271578652.80,134771
2026,3241,sdb,639955127.74,84690
2026,3241,eight_a,93148687.26,63814
2026,3241,wosb,34129567.33,3692
2026,3241,edwosb,2843490.49,50
2026,3241,hubzone,411861910.86,1105
2026,3241,sdvosb,331057623.26,1482
2026,3241,vosb,379425210.87,12522
2026,3241,woman_owned,37710959.26,3946
2026,3251,all,2361691195.92,5324
2026,3251,small_business,997792898.60,1934
2026,3251,sdb,22311747.01,733
2026,3251,eight_a,518234.67,15
2026,3251,wosb,10041028.51,335
2026,3251,edwosb,528752.09,36
2026,3251,hubzone,10832839.30,335
2026,3251,sdvosb,20460029.35,678
2026,3251,vosb,21181724.82,717
2026,3251,woman_owned,11753048.40,363
2026,3252,all,179333830.13,294
2026,3252,small_business,162877564.54,238
2026,3252,sdb,158594827.34,78
2026,3252,eight_a,221214.78,4
2026,3252,wosb,309841.60,57
2026,3252,edwosb,0.00,1
2026,3252,hubzone,0.00,1
2026,3252,sdvosb,441339.66,6
2026,3252,vosb,579654.86,9
2026,3252,woman_owned,354385.30,59
2026,3253,all,10911652.97,345
2026,3253,small_business,10530706.21,304
2026,3253,sdb,3657614.25,112
2026,3253,eight_a,661536.47,13
2026,3253,wosb,412058.44,30
2026,3253,edwosb,85968.00,2
2026,3253,hubzone,153171.42,10
2026,3253,sdvosb,1652535.61,67
2026,3253,vosb,1652535.61,68
2026,3253,woman_owned,3411779.22,71
2026,3254,all,17088793648.01,82586
2026,3254,small_business,208609433.35,11042
2026,3254,sdb,107761752.40,1612
2026,3254,eight_a,-46639125.53,428
2026,3254,wosb,9139763.47,6786
2026,3254,edwosb,-840.00,19
2026,3254,hubzone,-47794830.00,4
2026,3254,sdvosb,8779594.04,677
2026,3254,vosb,-38215728.22,1107
2026,3254,woman_owned,9449670.17,6816
2026,3255,all,80653184.17,68337
2026,3255,small_business,66998009.88,67864
2026,3255,sdb,56953098.74,66935
2026,3255,eight_a,2019268.50,1995
2026,3255,wosb,2634668.37,156
2026,3255,edwosb,20896.20,4
2026,3255,hubzone,102671.50,18
2026,3255,sdvosb,748999.55,37
2026,3255,vosb,2271192.17,79
2026,3255,woman_owned,3740826.83,167
2026,3256,all,12998156.87,11618
2026,3256,small_business,10417661.94,10947
2026,3256,sdb,2105460.15,1133
2026,3256,eight_a,54050.00,92
2026,3256,wosb,2300598.89,1998
2026,3256,edwosb,17297.10,24
2026,3256,hubzone,219974.00,6
2026,3256,sdvosb,1004179.45,237
2026,3256,vosb,1073149.61,275
2026,3256,woman_owned,2444139.04,2043
2026,3259,all,443740557.03,6708
2026,3259,small_business,160017207.91,5831
2026,3259,sdb,12148045.00,998
2026,3259,eight_a,388639.67,338
2026,3259,wosb,3825460.01,646
2026,3259,edwosb,625357.04,55
2026,3259,hubzone,2508617.12,383
2026,3259,sdvosb,8456822.60,2497
2026,3259,vosb,9213327.98,3108
2026,3259,woman_owned,3925234.61,753
2026,3261,all,104902899.96,22977
2026,3261,small_business,85704632.43,22404
2026,3261,sdb,22565456.57,10163
2026,3261,eight_a,259297.02,54
2026,3261,wosb,10517869.14,4317
2026,3261,edwosb,1463067.09,68
2026,3261,hubzone,3015018.38,870
2026,3261,sdvosb,12710112.68,325
2026,3261,vosb,15212537.89,1034
2026,3261,woman_owned,12234760.25,5273
2026,3262,all,83164841.43,3745
2026,3262,small_business,31903938.21,2264
2026,3262,sdb,6613412.40,472
2026,3262,eight_a,208694.64,22
2026,3262,wosb,4532207.11,369
2026,3262,edwosb,194448.44,19
2026,3262,hubzone,2682228.31,66
2026,3262,sdvosb,1694862.39,122
2026,3262,vosb,2214072.09,165
2026,3262,woman_owned,4881932.31,417
2026,3271,all,3731286.83,613
2026,3271,small_business,1839991.97,572
2026,3271,sdb,831340.96,479
2026,3271,eight_a,131366.48,17
2026,3271,wosb,175787.18,38
2026,3271,edwosb,-3140.00,2
2026,3271,hubzone,50989.08,7
2026,3271,sdvosb,124884.10,18
2026,3271,vosb,293240.87,40
2026,3271,woman_owned,186241.18,39
2026,3272,all,1860048.54,110
2026,3272,small_business,1267899.75,77
2026,3272,sdb,299723.78,24
2026,3272,eight_a,12237.75,1
2026,3272,wosb,210014.50,11
2026,3272,sdvosb,24922.75,2
2026,3272,vosb,24922.75,2
2026,3272,woman_owned,227467.30,14
2026,3273,all,22033126.38,163
2026,3273,small_business,21867699.79,149
2026,3273,sdb,19037178.09,42
2026,3273,wosb,3228752.97,36
2026,3273,edwosb,213484.50,6
2026,3273,hubzone,15920000.00,2
2026,3273,sdvosb,695256.90,19
2026,3273,vosb,1169989.45,34
2026,3273,woman_owned,3239272.97,41
2026,3274,all,185260.96,10
2026,3274,small_business,169626.96,4
2026,3279,all,54181036.32,1357
2026,3279,small_business,53570270.41,1262
2026,3279,sdb,19242462.66,688
2026,3279,eight_a,97821.09,3
2026,3279,wosb,5559106.45,86
2026,3279,hubzone,583116.92,9
2026,3279,sdvosb,15371747.23,76
2026,3279,vosb,15475783.12,94
2026,3279,woman_owned,5701525.38,103
2026,3311,all,6537574.38,577
2026,3311,small_business,6386022.38,562
2026,3311,sdb,1863963.62,155
2026,3311,eight_a,110349.41,4
2026,3311,wosb,762606.47,62
2026,3311,edwosb,261220.00,12
2026,3311,hubzone,288144.32,16
2026,3311,sdvosb,419731.29,89
2026,3311,vosb,419731.29,89
2026,3311,woman_owned,762606.47,62
2026,3312,all,19472284.59,1392
2026,3312,small_business,13139353.87,1312
2026,3312,sdb,5226968.12,431
2026,3312,eight_a,1353386.26,38
2026,3312,wosb,2058385.49,212
2026,3312,edwosb,26010.76,28
2026,3312,hubzone,478206.93,45
2026,3312,sdvosb,2761113.31,174
2026,3312,vosb,2773033.31,186
2026,3312,woman_owned,2108684.41,223
2026,3313,all,7498594.53,1539
2026,3313,small_business,5649435.88,1474
2026,3313,sdb,2046162.67,884
2026,3313,eight_a,0.00,1
2026,3313,wosb,412305.21,87
2026,3313,edwosb,-1897.29,2
2026,3313,hubzone,639609.19,34
2026,3313,sdvosb,484849.10,45
2026,3313,vosb,712932.42,212
2026,3313,woman_owned,529878.81,117
2026,3314,all,1420237891.61,1472
2026,3314,small_business,86016779.25,940
2026,3314,sdb,4656638.86,264
2026,3314,eight_a,935249.16,17
2026,3314,wosb,1964111.94,144
2026,3314,edwosb,30915.00,10
2026,3314,hubzone,2386673.81,67
2026,3314,sdvosb,1996553.02,155
2026,3314,vosb,2180447.66,212
2026,3314,woman_owned,2192047.48,173
2026,3315,all,19870394.31,184
2026,3315,small_business,2717127.89,122
2026,3315,sdb,127962.17,32
2026,3315,eight_a,62102.25,2
2026,3315,wosb,164829.67,21
2026,3315,hubzone,120400.00,1
2026,3315,sdvosb,-13589.60,7
2026,3315,vosb,-11575.43,17
2026,3315,woman_owned,602279.32,32
2026,3321,all,42694742.65,3272
2026,3321,small_business,29091153.68,2699
2026,3321,sdb,8578548.95,965
2026,3321,eight_a,22893.01,28
2026,3321,wosb,2385124.07,476
2026,3321,edwosb,15764.37,25
2026,3321,hubzone,502482.14,163
2026,3321,sdvosb,1337898.25,360
2026,3321,vosb,1488629.79,438
2026,3321,woman_owned,2445177.40,535
2026,3322,all,68801047.34,78972
2026,3322,small_business,57595326.03,75258
2026,3322,sdb,12291644.28,7197
2026,3322,eight_a,238551.73,24
2026,3322,wosb,9604477.11,11080
2026,3322,edwosb,297162.02,133
2026,3322,hubzone,968993.71,52
2026,3322,sdvosb,3226364.91,290
2026,3322,vosb,5637968.53,726
2026,3322,woman_owned,9735774.11,11286
2026,3323,all,174789104.93,1886
2026,3323,small_business,128979766.23,1541
2026,3323,sdb,35271792.87,415
2026,3323,eight_a,26179536.15,95
2026,3323,wosb,10598688.26,254
2026,3323,edwosb,40315.38,13
2026,3323,hubzone,44351506.39,53
2026,3323,sdvosb,5055695.61,154
2026,3323,vosb,6862187.77,203
2026,3323,woman_owned,10944732.45,279
2026,3324,all,2116766649.90,2555
2026,3324,small_business,72067564.31,2241
2026,3324,sdb,7701921.41,209
2026,3324,eight_a,620592.81,15
2026,3324,wosb,-759473.22,111
2026,3324,edwosb,-138746.60,11
2026,3324,hubzone,687881.27,54
2026,3324,sdvosb,3728319.72,90
2026,3324,vosb,6359851.10,162
2026,3324,woman_owned,-698807.98,118
2026,3325,all,262261588.60,48587
2026,3325,small_business,145797814.79,38357
2026,3325,sdb,34723583.97,9139
2026,3325,eight_a,4122881.98,184
2026,3325,wosb,13931986.27,2309
2026,3325,edwosb,703450.15,251
2026,3325,hubzone,8210323.69,960
2026,3325,sdvosb,14041284.21,1633
2026,3325,vosb,23141002.33,3501
2026,3325,woman_owned,15823197.73,2943
2026,3326,all,79624902.37,3380
2026,3326,small_business,21769936.67,2625
2026,3326,sdb,5537453.20,725
2026,3326,eight_a,52508.44,9
2026,3326,wosb,5677045.74,645
2026,3326,edwosb,-52668.77,13
2026,3326,hubzone,4280830.21,186
2026,3326,sdvosb,2338925.88,125
2026,3326,vosb,4406172.35,263
2026,3326,woman_owned,5728733.25,700
2026,3327,all,193563287.20,68684
2026,3327,small_business,138384740.71,57681
2026,3327,sdb,37106731.04,5883
2026,3327,eight_a,1452770.92,71
2026,3327,wosb,19277215.70,4447
2026,3327,edwosb,689240.75,95
2026,3327,hubzone,5338223.37,875
2026,3327,sdvosb,6806583.40,1140
2026,3327,vosb,9358227.62,1695
2026,3327,woman_owned,20371402.67,4804
2026,3328,all,9834342.94,167
2026,3328,small_business,8852404.89,134
2026,3328,sdb,2136281.88,20
2026,3328,eight_a,-54757.21,1
2026,3328,wosb,1335873.29,24
2026,3328,edwosb,218050.00,4
2026,3328,hubzone,-54757.21,1
2026,3328,sdvosb,1612342.79,9
2026,3328,vosb,1711194.37,31
2026,3328,woman_owned,1335873.29,24
2026,3329,all,3041905943.57,44007
2026,3329,small_business,1081113831.90,26484
2026,3329,sdb,120683650.35,5048
2026,3329,eight_a,33564577.16,221
2026,3329,wosb,52447366.16,3734
2026,3329,edwosb,1046031.21,201
2026,3329,hubzone,45338050.00,635
2026,3329,sdvosb,39068619.72,1594
2026,3329,vosb,54628420.32,4883
2026,3329,woman_owned,56639463.21,4340
2026,3331,all,424021672.92,4456
2026,3331,small_business,170337768.71,3740
2026,3331,sdb,19989543.50,2895
